1.000000000000000000e+00,3.010630435430040608e-01,1.576662506528894170e-01,1.602984668133191348e-01,1.811216423709468837e-01,1.126924905920883846e-01,3.087561263815936652e-01,2.666392035547977546e-01,1.708929297066050790e-01,1.322219503973338650e-01,1.155861488175039392e-01,1.336283726695167984e-01,9.456134920030581648e-02,9.773218202043149061e-02,1.242558730026803310e-01,1.162066762731714942e-01,1.518375595333537886e-01,1.838471237404232794e-01,8.448785426371471785e-02,1.393387993273987047e-01,1.989459627588455182e-01,2.019867349466262507e-01,7.953555774535861489e-02,7.209205255310531524e-02,1.751677610210324310e-01,1.693716371959590461e-01,1.359680679135227832e-01,1.224149223204980680e-01
3.010630435430040608e-01,1.000000000000000000e+00,1.498886005894897178e-01,1.395148779135388650e-01,1.752256264660541074e-01,1.106079848151620693e-01,2.940035178969292451e-01,3.172276534870574483e-01,1.542885464516068894e-01,1.402993357665104357e-01,1.019821903790913836e-01,1.295648814238525848e-01,9.569131522396860656e-02,9.530264069773330959e-02,9.909942355304107720e-02,1.090241300893306370e-01,1.206389096689607920e-01,1.484426025635636470e-01,5.008755193444840159e-02,1.378818265965566225e-01,1.241059273549707520e-01,2.121629205870797785e-01,6.105179996888177724e-02,7.707596348924496132e-02,1.706198508665739966e-01,1.787106675059032812e-01,1.119567970631977771e-01,9.997555058311155540e-02
1.576662506528894170e-01,1.498886005894897178e-01,1.000000000000000000e+00,5.860221229549656963e-01,2.048564650286238131e-01,1.387455419004052226e-01,2.224119924564934292e-01,1.859617568112150177e-01,3.664751402614276343e-01,3.358761675810786884e-01,2.366398985428969926e-01,2.441723706077198464e-01,2.429608822440880167e-01,2.193820056178061029e-01,1.860727664531128533e-01,2.299220808901081825e-01,5.019891963017109049e-01,5.049679967856707252e-01,1.267475999404518439e-01,2.503184789131747134e-01,2.684028199175916840e-01,2.583270415754869709e-01,3.095963017336164635e-01,2.774373382188713988e-01,2.510649509908408072e-01,2.551114205843844629e-01,3.701072353070739562e-01,4.016540962151216032e-01
1.602984668133191348e-01,1.395148779135388650e-01,5.860221229549656963e-01,1.000000000000000000e+00,1.834023646216116910e-01,1.103400730527909213e-01,2.217102926551876851e-01,1.834336647765551498e-01,3.392820233889308756e-01,3.293101000698577807e-01,2.047646309192140412e-01,2.307480648316234950e-01,2.208216406424546585e-01,2.096922795206817014e-01,1.464366241427769721e-01,1.886710115183342640e-01,3.962608628075165451e-01,4.374076416325948236e-01,1.420020308885467930e-01,2.957399373786157581e-01,2.359646593359983890e-01,2.553868464063152044e-01,2.567108643937783263e-01,2.582034939575199028e-01,2.379665809290319178e-01,2.176479259224977092e-01,3.433552974835911153e-01,3.797226586858638564e-01
1.811216423709468837e-01,1.752256264660541074e-01,2.048564650286238131e-01,1.834023646216116910e-01,1.000000000000000000e+00,2.399185252044955807e-01,3.112366249711066568e-01,2.596768660725072841e-01,1.791158433352417478e-01,1.596397216465995084e-01,2.122121072657864038e-01,2.110037678661553784e-01,1.655406680027998734e-01,1.922224996930134711e-01,3.188000701612635490e-01,2.677792633187246474e-01,1.749464891154809965e-01,1.860461109080734921e-01,7.295364471697085573e-02,1.472841103450346079e-01,1.564582975357374506e-01,1.418091039376230822e-01,7.317977277286395743e-02,6.947772317144258747e-02,2.072917634083647487e-01,2.214335475420100841e-01,2.300577517999840005e-01,1.776170329388218616e-01
1.126924905920883846e-01,1.106079848151620693e-01,1.387455419004052226e-01,1.103400730527909213e-01,2.399185252044955807e-01,1.000000000000000000e+00,1.650962400796789908e-01,1.516033732673709999e-01,1.417632950692119531e-01,1.343433063492944501e-01,3.910846276271766064e-01,3.833336473420745905e-01,2.258996707815227600e-01,1.975385378337241316e-01,2.188514981220926470e-01,2.364230088570115351e-01,1.386295681903496890e-01,1.551978034055070954e-01,4.178542894002981734e-02,8.342862148318139215e-02,1.320050625708166780e-01,9.394191732959542018e-02,6.860278448233089743e-02,3.122316168438574874e-02,1.580594101290782316e-01,1.787957943653060988e-01,8.690375514373389898e-02,8.475554194218344606e-02
3.087561263815936652e-01,2.940035178969292451e-01,2.224119924564934292e-01,2.217102926551876851e-01,3.112366249711066568e-01,1.650962400796789908e-01,1.000000000000000000e+00,5.128799635025168557e-01,2.738112106615447350e-01,2.114198146961199787e-01,1.605496386605867187e-01,1.952430697837638229e-01,1.727437523166781286e-01,1.613064586816148893e-01,2.156336306792704938e-01,1.997702494406733420e-01,2.034431295767111791e-01,2.379544612193728870e-01,1.006551778329314861e-01,1.790750557987954295e-01,2.492535000577238979e-01,2.507252871767919333e-01,1.325842801110840852e-01,1.023313211811321677e-01,2.555805095539943061e-01,2.907405774714185154e-01,2.070971067643336272e-01,1.823211150370092071e-01
2.666392035547977546e-01,3.172276534870574483e-01,1.859617568112150177e-01,1.834336647765551498e-01,2.596768660725072841e-01,1.516033732673709999e-01,5.128799635025168557e-01,1.000000000000000000e+00,2.116807088065282005e-01,1.699787145508524500e-01,1.535212703938339251e-01,1.809796167377916154e-01,1.336687566160895679e-01,1.221313040592667265e-01,1.970123971693319986e-01,1.866635822499393416e-01,1.421458516163717489e-01,1.936504411126970804e-01,6.895561816755871321e-02,1.581380920509642407e-01,2.159847554176320961e-01,2.523488222608032405e-01,8.531317990419083619e-02,9.160636977046346385e-02,2.155582259343701290e-01,2.450587216360516629e-01,1.783558735687913455e-01,1.476498708122173931e-01
1.708929297066050790e-01,1.542885464516068894e-01,3.664751402614276343e-01,3.392820233889308756e-01,1.791158433352417478e-01,1.417632950692119531e-01,2.738112106615447350e-01,2.116807088065282005e-01,1.000000000000000000e+00,4.839700254704496496e-01,2.232575030065670485e-01,2.593374132614493233e-01,2.542838049888119234e-01,2.225586491900240771e-01,1.244077444097476254e-01,1.954955303929795385e-01,3.639319354375465387e-01,4.185904584442199372e-01,6.508271739072635231e-02,2.091669346151182607e-01,2.749837987504081260e-01,2.802369280497417625e-01,2.784669674470042211e-01,2.504916603361215244e-01,3.752361530727451044e-01,3.689259831842799930e-01,2.674504137824123551e-01,2.996289598702029378e-01
1.322219503973338650e-01,1.402993357665104357e-01,3.358761675810786884e-01,3.293101000698577807e-01,1.596397216465995084e-01,1.343433063492944501e-01,2.114198146961199787e-01,1.699787145508524500e-01,4.839700254704496496e-01,1.000000000000000000e+00,2.257507371428835730e-01,2.300651803966105857e-01,2.584714847494284373e-01,2.118822249848614225e-01,1.245809852090584008e-01,2.138648821841564740e-01,2.911917960447883980e-01,3.356040483466098956e-01,9.690106023185837691e-02,2.070080092349922407e-01,2.147461911798580758e-01,2.393544077710650364e-01,2.354671659248321614e-01,2.365165795732457610e-01,3.029585413635513258e-01,3.050269834676092029e-01,2.423055637380370497e-01,3.016197242345733387e-01
